Krishna,"Alakha Niranjana Bhava Bhaya Bhanjana Naaraayan Naaraayan 
Naaraayan Naaraayan Naaraayan Sai (Sathya) Naaraayan","Imperceptible, faultless Lord; Destroyer of fears of worldly
existence, Sai who destroys fear of cycle of birth and death. Chant 'Narayana, Narayana'.",,,,,
Krishna,"Anupama Sundara Nanda Kishora 
Brindaavana Ghanashyaama 
Murali Madhava Radhey Govinda 
Madhusoodana Ghanshyaama Sathya Sai Sundar Shyaama 
Kunja Vihari Mandhara Giridhaari 
Kamala Nayana Bhagawaan 
Bhakthon Key Prabhu Partheeshwara Sai 
Natwara Sundara Shyaam Sathya Sai Sundar Shyaam","O Lord Krishna! Thou art unsurpassingly beautiful! O Lotus-eyed
Sathya Sai! Thou move about in Brindavan garden and Thou art 
beloved Lord of devotees who lifted aloft the Mandhara mountain. Chant the many names of God.",,,,,
Krishna,"Badaa Chiththa Chora Brindaavana Sanchaara 
Gopaala Gopaala Hey Murali Gopaala 
Govardhanoddhaara Gopaala Balaa 
Gopee Manohara Radhey Gopaala","Greatest stealer of hearts who roams through Brindavan;
Krishna, the cowherd boy and flute player; Child who lifted the 
Govardhana hill; Cowherd boy who captivated the minds of his devotees.",,,,,
Krishna,"Bansi Mohana Ghanashyaama 
Bansi Dharvar Hey Ghanashyaama 
Ghana Ghana Neela Nirupama Neela 
Madhura Madhura Hey Sai Gopaala","Chant the sacred names of the Divine flute-player, Lord Ghana Shyaam and Lord Sai Gopaala.",,,,,
Krishna,"Bhaja Gopaala Bhaja Gopaala Pyarey Muraari Merey Nandalaala 
Nandalaala Nandalaala Nandalaala Yadu Nandalaala (2X) 
Bala Gopaala Baala Gopaala Murali Manohara Nandalaala 
Nandalaala Nandalaala Nandalaala Yadu Nandalaala 
Koyi Rama Boley Koyi Shyaama Boley 
Koyi Boley Radheshyam 
Koyi Boley Seetha Ram","Worship Gopaal, sing His Praises; The divine Flute-player, my beloved;
The eternal Youth, Son of Nanda; He is the Exchanger of our minds 
He is Ram and Krishna; He is Radha's Love",,,,,
Krishna,"Bhaja Govindam Bhaja Gopaalam 
Paramaanandam Shyaama Bhajo 
Nithyaananda Brahmaananda 
Satchidananda Shyaama Bhajo 
Premaswaroopam Deenadayaalam 
Poornavatharam Sai Bhajo","Chant the name of Krishna (Govinda, Gopaala); It is the supreme happiness;
it is the permanent Bliss, it is the permanent Bliss; Chant His names, the embodiment of Love; 
The compassionate One to those who are meek and humble; Chant the name of the full incarnation, Lord Sai",,,,,
Krishna,"Bhaja Govindam Bhaja Govindam 
Govindam Bhaja Moota Mathey 
Samprapthey Sannhithey Kaaley 
Nahi Nahi Rakshathi Dukrim Karaney 
Punarapi Jananam Punarapi Maranam 
Punarapi Janani Jatharey Shayanam","Sing the name of Krishna, all the worldly wealth will not save
you from death. Why again birth and death?",,,,,
Krishna,"Bhaja Mana Narayana Narayana Narayana 
Lakshmi Narayana Narayana Narayana 
Sathya Narayana Narayana Narayana 
Sai Narayana Narayana Narayana","O Mind! Worship Lord Narayana, Lakshmi,
Goddess of wealth and prosperity and Lord Sathya Sai Narayana.",,,,,
Krishna,"Bhaja Mana Ram Bhaja Mana Ram 
Panduranga Shree Ranga Bhaja Mana Ram 
Bhaja Mana Keshava Bhaja Mana Madhava 
Bhaja Mana Yaadava Bhaja Mana Ram 
Bhaja Mana Mukunda Bhaja Mana Govinda 
Bhaja Mana Aananda Bhaja Mana Ram","O Mind! Worship Lord Rama, Panduranga, Keshava, Madhava,
Yadava, Mukunda and Govinda. Be in bliss worshipping all these 
names of the Lord.",,,,,
Krishna,"Bhaja Mana Ram Krishna Jai Bolo 
Rama Krishna Jai Sai Krishna Jai 
Raghukula Bhooshana Ram, Ram, Ram 
Radha Mohan Shyaama, Shyaama, Shyaama 
Harey Ram Harey Ram Harey Krishna Harey Ram","O Mind! Chant the name of Lord Rama, Krishna, Sai. Rama, the
Jewel of Raghu Dynasty. Chant the mantra, ""Harey Ram Harey 
Ram Harey Krishna Harey Ram"".",,,,,
Krishna,"Bhaja Mana Rama Krishna Govinda 
Sad Guru Sai Parama Dayaala 
Bhava Bhaya Haari Sai Krupala","O Mind! Chant the name of Lord Rama, Krishna and Govinda.
Supreme Guru Lord Sai is extremely kind, 
merciful and He destroys the fear of birth and death.",,,,,
Krishna,"Bhajana Karo Manava Govinda Harey 
Govinda Muraari Gopaala Muraari 
Mathura Natha Hey Giridhari 
Radha Madhava Hey Giridhari (2X)","O Mind! Worship Lord Govinda, Murari, Gopaala, Lord of Mathura -
Lord Giridhari and Lord of Radha.",,,,,
Krishna,"Bhajo Bhajo Vitthala Panduranga Vitthala 
Pandari Naathha Panduranga Bhajo Mana Vitthala 
Bhajo Bhajo Vitthala Panduranga Vitthala 
Partheeshwara Sai Naathha Vitthala 
Parameshwara Sathya Sai Vitthala 
Rukumaayi Vitthala Hey Ranga Sai Vitthala","Chant the name of Vitthala, Panduranga; Recite the names of Sai (who lives in Parthi),
Lord Parameshwara (Shiva), Lord Krishna, Lord Ranga",,,,,
Krishna,"Bhajo Ghanashyaama Bhajo Murali Gopaal 
Bhajo, Nanda Key Lal Bhajo Radhey 
Giridhar Gopaal Mathura Naathha 
Kamala Nayana Hey Kaivalya Dhaama","Chant the name of Lord Krishna, the beloved Prince of Nanda and
the Divine flute-player. Who lifted the Giri Mountain. He is 
Lord of Mathura and the final abode of peace and salvation for everyone.",,,,,
Krishna,"Bhajo Ghanashyaama Bhajo Seetha Rama Bhajo Sathya Sai Ram 
Bhajo Ghanashyaama Bhajo Radhey Radhey Shyaama Bhajo 
Murali Manohara Sai Ghanashyaam 
Matha Pita Guru Deva Brahma Vishnu Mahadeva 
Matha Pita Guru Deva Sathya Sai Mahadeva 
Murali Manohara Sai Ghanashyaam","Worship Lord Krishna, Sai Ram - Lord of Seetha; O Enchanting
Divine Flute Player! Thou art Father, Mother, Guru, Brahma, Vishnu and Lord of Lords.",,,,,
Krishna,"Bhajo Ghanashyaam Radhey Shyaam 
Nayanabhi Ram Natwar Shyaam 
Mukunda Madhava Murahar Shyaam 
Govinda Gopaal Giridhar Shyaam 
Kunj Vihaari Sundar Shyaam 
Sai Murari Sundar Shyaam","Chant the many names of Lord Ganesh, Radhey Shyaam, Rama,
Mukund, Madhava, Govinda, Gopaala; Beautiful Krishna moving about in flower garden and Lord Sai.",,,,,
Krishna,"Bhajo Madhura Hari Naam Niranthara Bhajo Madhura Hari Naam 
Saral Bhaava Sey Sai Bhajo, Madhura Bhaava Sey Baba Bhajo 
Hari Hee Sukha Hai, Hari Hee Shanthi, Hari Hee Prashanthi Nivasi Ram","Worship and recite for ever the enchanting and sweet name of
Lord Hari. There is no happiness and peace without chanting the 
sweet name of Lord Sai, the Resident of Prasantinilayam",,,,,
Krishna,"Bhajo Mana Govinda Gopaala 
Govinda Gopaala, Gopaala 
Bhajo Mana Govinda Gopaala 
Govinda Bolo Hari Gopaala Bolo (3x) 
Govinda Gopaala, Gopaala 
Bhajo Mana Govinda Gopaala","In your mind, sing in reverence, the Glories of Lord Krishna",,,,,
Krishna,"Bhajo Radhey Govinda Bhajo Shyaam Gopaal 
Shyaam Gopaal, Bhajo Murali Gopaal 
Keshava Narahari Shyaam Gopaal 
Madhava Murahara Murali Gopaal","Worship by chanting the many names of Lord: Radhey Govind, Gopaal, Murahara, Shyaam, Keshav and Madhav.",,,,,
Krishna,"Bhajo Seetharam Bhajo Radheshyaam 
Govinda Gopaala Sai Hare Ram 
Keshava Madhava Radha Vallabha 
Varada Narayana Nayanabhi Ram 
Govinda Gopaala Sai Hare Ram","Sing the glory of Seetha Rama and Radhe Shyaama (Krishna)
Of Govinda and Gopaala, Madhava and Keshava (all appellations of 
Krishna); Hey Narayana, bestower of boons; Hey Rama, the One with 
beautiful eyes; Hail Thee, Hey Gopaala, Hey Govinda",,,,,
Krishna,"Bhajorey Saavariya Giridhaari 
Parthipureesha Jai Sai Ram 
Bol Merey Rasanaa Radheshyam 
Jai Jai Ram, Jai Jai Ram, Jai Jai Ram 
Bol Merey Rasanaa Radheshyam","Worship the blue-complexioned Lord Giridhari, Lord Sai Ram of
Parthi. Victory to Lord Sai Ram. O Tongue! Recite the sweet name of Lord Radhesyam",,,,,
Krishna,"Bhajorey Sadaa Bhajo Ram Krishna Govinda 
Bhajo Harey Deen Bandhu Krishna Rama Govinda 
Bhajorey Anath Naathha Sai Rama Govinda 
Bhajo Harey Deen Bandhu Krishna Ram Govinda","Always chant the name of Lord Rama, Krishna, Govinda and Sai
Ram. It is the support and shelter of the needy and to those who have no support",,,,,
Krishna,"Bhava Bhaya Haranaa Vanditha Charana 
Jaya Radha Jaya Madhava (Sai) 
Mangala Charanaa Kalimala Dahanaa 
Narayana Keshava (Sai) 
Jaya Radha Jaya Madhava Sai","The sacred feet of the Lord free us from worldly fears; Glory
to Radha, Krishna and Sai; The holy feet of God dispel the sins 
of the Kali age; God incarnate, radiant Lord; Glory to Radha, Krishna and Sai.",,,,,
Krishna,"Bolo Narayana Jai Jai Vitthala 
Sai Narayana Ranga Ranga Vitthala ..(Bolo Narayana) 
Govinda Vitthala Rukmaayi Vitthala 
Gopaala Vitthala Paanduranga Vitthala 
Shree Ranga Vitthala Sai Ranga Vitthala","Chant the names of Narayana. Victory to Vithhala. Chant the name of Lord Sai who is also Vithhala; who is also Govinda Vithhala;
who is also Rukmini's husband Vithhala; who is also Gopala and Panduranga.",,,,,
Krishna,"Chandra Vadana Kamala Nayana 
Narayana Sai Narayana 
Anantha Shayana Deena Sharanya 
Narayana Sai Narayana","His face full and radiant as the moon, his eyes like the lotus
Lord Sai, Narayana, Reclining eternally on a serpent, he is the refuge for those in need.",,,,,
Krishna,"Chittha Chora Murali Vaala 
Nanda Laal Nanda Gopaala 
Nanda Laala Nanda Laala 
Brindaavana Shyaama Gopaala 
Madhura Vraja Gokula Baala 
Mana Mohana Madana Gopaala 
Nanda Laala Nanda Laala 
Mana Mohana Madana Gopaala 
Nanda Laala Nanda Gopaala, Nanda Laala Nanda Laala","Chant the many names of Krishna, stealer of mind, enchanting
flute player, the dark-complexioned Lord Gopaala, moving in the 
heart of devotes. Young child of Nandalala, playing about in 
Gokula, captivator of our mind by charm, tending cows as herdsman.",,,,,
Krishna,"Chittha Chora Yashoda Key Bal 
Navaneetha Chora Gopaal 
Gopaal Gopaal Gopaal, Govardhanadhara Gopaal 
Gopaal Gopaal Gopaal Gopaal 
Govardhanadhara Gopaal",O Lord Gopaala Beloved son of Yashoda. Captivator of hearts of devotees.,,,,,
Krishna,"Darshana Dey Nanda Laala Gopaala 
Darshana Dey Nanda Laala Gopaala 
Madhusoodana Neela Bala Govinda 
Radha Madhava Sai Gopaala 
Darshana Dey Dey Madana Gopaala Gopaala","Grant us Your divine Vision, Hey Gopaala (Krishna, the cowherd boy), the darling of Nanda;
Oh blue colored child Krishna, who destroyed the demon Madhu! 
Hey Krishna, the very breath of Radha, grant us Your vision",,,,,
Krishna,"Dayaa Karo Hari Narayana 
Dayaa Karo Hari Krupaa Karo 
Krupaa Karo Hari Dayaa Karo 
Dayaa Karo Krupaa Karo Narayana 
Parthipuri Key Shree Sai Ram 
Dina Dayaala Prabhu Sathya Sai Ram 
Krupaa Karo Dayaa Karo Narayana","O Lord Hari Narayan! Have mercy and shower grace on us. O
Lord of Parthipuri, Shree Sai Ram! Who is kind and merciful towards the forlorn. Grant us Grace.",,,,,
Krishna,"Dayaa Karo Hari Narayana Krupaa Karo Hey Jaga Vandana 
Bhaavaatheetha Bhaagya Vidhaatha, Deena Naathha Anaath Ke Naathha","O Lord Hari Narayan! O Lord of creation and protector of all.
Have mercy and shower grace on us. Thou art beyond attributes.",,,,,
Krishna,"Deena Dayaala Hari Parama Dayaala 
Radha Ramana Hari Govinda Gopaala 
Madhura Manohara Krishna Gopaala 
Radha Ramana Hari Govinda Gopaala 
Meera Key Prabhu Giridhara Baala 
Brindaavana Ghana Madana Gopaala","Chant the many names of supremely merciful, sweet and beautiful
Lord: Krishna, Hari, Govinda, Gopaala, Lord of Meera - Giridhari",,,,,
Krishna,"Deena Dayaala Tribhuvana Paala Giridhara Baala Nanda Lala 
Murali Lola Gana Vilola 
Natawara Sundara Shyaama Gopaala 
Radha Madhava Sai Gopaala","O Prince Nanda. Lord Giridhari! Thou art merciful towards the
miserables and afflicted and art sustainer of Three Worlds. 
Worship: Player of enchanting melodies on Flute; Natawara - 
The most supreme among dancers; Lord of Radha - Lord Madhava and Lord Sai Gopaal.",,,,,
Krishna,"Deena Dayaalam Deena Dayaalam 
Keshava Madhava Deena Dayaalam 
Bhaja Govindam, Bhaja Gopaalam 
Keshava Madhava Deena Dayaalam 
Deena Dayalam, Deena Dayaalam 
Keshava Madhava Deena Dayaalam","Seek Madhava, Worship Govinda. Seek Gopaala. Seek Keshawa.
Lord is merciful and kind towards one who is gentle and forlorn.",,,,,
Krishna,"Devaki Nandana Gopaala 
Shyaama Mukunda Gopaala 
Radha Madhava Raasa Vilola 
Leela Maanusha Natawara Laala","Chant the name of Lord Gopaala, beloved Prince of Mother Devaki,
Also known as Lord Shyaam and Lord Mukunda, Who has disguised 
Himself and assumed illusory human form. He delights in 
participating in folk-dances with Radha (Mother Nature) and Gopis.",,,,,
Krishna,"Devaki Nandana Shyaama Gopaala 
Brindaavana Giridhari Gopaala 
Devaki Nandana Shyaama Gopaala 
Meera Key Prabhu Giridhara Naagara 
Gopi Manohara Shyaama Gopaala 
Bhaktha Manohara Sai Gopaala","Chant the many names of Lord: Shyaama; Gopaala; Giridhari; Sai;
Devaki Nandana (Prince of Mother Devaki); Lord Giridhari - Lord 
of Meera (a devotee); Lord of Gopis (devotees) - Lord Shyaama Gopaala 
and beloved of devotees Lord Sai.",,,,,
Krishna,"Devaki Thanaya Dayaa Nidhey 
Dayaa Nidhe Krupaa Nidhey 
Devaki Tanaya Dayaa Nidhey 
Darshana Deejo Deva Deva 
Darshana Deejo Deva Deva 
Deena Naathha Sai Naathha","Son of Devaki, treasure house of compassion and grace, Give us Your darshan, Lord of Lords;
Lord and refuge of the helpless, Lord Sai",,,,,
Krishna,"Garuda Vaahana Narayana 
Shree Sesha Shayana Narayana 
Garuda Vaahana Narayana 
Shree Lakshmi Ramana Narayana (2) 
Hari Om Hari Om Narayana","O Narayana, who has the celestial bird Garuda as His vehicle
O Lord Narayana who reclines on the serpent Sesha who is the beloved Lord of Lakshmi, 
who is the Embodiment of Om and the destroyer of evil",,,,,
Krishna,"Gathey Chalo Man Mey Harey Krishna Rama 
Harey Krishna Rama Sada Sukha Dama 
Gathey Chalo Man Mey Hare Krishna Rama 
Thana Mey Rama Mana Mey Rama 
Janha Dehko Vanha Rama Hi Rama 
Bhaktha Vatsala Rama Deena Naathha Rama 
Harey Rama Rama Harey Krishna Rama","Sing along (throughout life) in the mind ""Hare Krishna Rama""
The Name that can take you to the ever-blissful Land (of the spirit) 
Keep the name (Rama) in body and in the mind 
As a result wherever you look there is Rama and only Rama who loves His devotees 
The Rama Who is the Lord of the distressed",,,,,
Krishna,"Geetha Daayaka Hey Giridhaari 
Govinda Govinda Narayana (Sai Narayana) 
Peethaambara Dhara Parthi Vihaari 
Pathithoddhaari Sai Muraari","Pray to Lord Giridhari, who gave the Bhagavad Gita, Lord
Govinda and Lord Narayana (dressed in golden yellow robe). Worship Lord Sai Murari, resident 
of Parthi and Saviour of miserables and dejected.",,,,,
Krishna,"Ghana Ghana Neela Bansi Adhariya 
Madhura Madhura Smita Vadan Savariya 
Ghana Ghana Neela... 
Mora Mukuta Peethambar Ghatiya 
Jhumaka Jhumaka Jhum Baja Ghungharia","Worship dark-blue complexioned and enchanting Flute-Player,
Lord Krishna, Who has beautiful smiling Lotus Face and Who is 
dressed in yellow and adorned with peacock feather on His Head and 
Who while walking makes 'Jhum Jhum Jhum' melodious sound of anklets.",,,,,
Krishna,"Ghana Ghana Neela Yadu Nandana 
Ghanashyaama Sundara Mana Mohana 
Natavara Giridhara Gopaalana 
Murali Manohara Madhusoodana","Son of the Yadu family, of infinite blue colour; Krishna,
beautiful enchanter of the mind; Best of dancers, Gopaal who held 
aloft the mountain; Captivating flute player who destroyed the demon Madhu.",,,,,
Krishna,"Ghanashyaama Gopaala 
Ghanashyaama Gopaala 
Manamohana Jaganmohana 
Yadu Nandana Gopaal 
Gopaala Gopaala Shyaama Gopaala 
Gopaala Gopaala Sai Gopaala","Oh Lord, the blue colored One, Gopaala, the One who captivates the mind,
The One who captivates the whole Universe, You are the little child in the Yadava clan; 
Oh Gopaala, the enchanting blue coloed Gopaala",,,,,
Krishna,"Ghanashyaama Sundara 
Bansi Dhara Hey Krishna Kanaiyya 
Thuma Ho Merey Maa Baap Bhaiyya 
Devaki Thanaya Hey Nanda Laala 
Deena Bhaandava Dwaraka Naathha 
Radha Hrudaya Nivaasa Harey Krishna 
Madhusoodana Muralidhara 
Partheeshwara Sathya Sayeeshwara","Chant the name of the Lotus-Faced Shyaama, Who is Prince of
Devaki and Nanda; a charming flute-player; resident of the heart 
of Radha - Lord Krishna, Who is our Father and Mother and 
Guardian. O Lord of Dwaraka! Thou art the only kith and kin of 
the afflicted and miserables. Chant the name of Lord of Lords, Lord Sathya Sai of Parthipuri.",,,,,
Krishna,"Giridhara Baal Shyaama Gopaal 
Natavara Laal Madana Gopaal 
Mathura Naathha Krishna Gopaal 
Shree Madhusoodana Murali Gopaal 
Yashoda Key Baal Nanda Gopaal 
Eeshwaraamba Priya Sai Gopaal","O! Blue-hued Gopaal, who held the Govardhana mountain, Great
dancer, the lovely little cow-herd; Lord of Mathura, with the flute, Beloved child of Yashoda, of Eeshwaramba.",,,,,
Krishna,"Giridhara Gopaala Hey Giridhara Gopaala 
Hey Giridhara Gopaala 
Meera Key Prabhu Giridhara Naagara 
Suradasa Key Shyaama Manohara 
Bhakton Key Sathya Sai Manohara","Chant the name of Lord Gopaala, upholder of Giri mountain, Chant
the name of Lord of Mira and Suradasa, Lord Shyaama Giridhari; 
Chant the name of beautiful Lord Sathya Sai, beloved of His devotees.",,,,,
Krishna,"Giridhara Gopaala Muralidhara Harey 
Govinda Gopaala Damodara 
Harey Govinda Gopaal Damodara",Chant the many names of Lord : Giridhar, Gopaal, Murildhara, Hari, Govinda, Damodara.
Krishna,"Giridhara Gopaala Sai Giridhara Gopaala 
Parthipureeshwara Sai Gopaala 
Giridhara Gopaala Sai Giridhara Gopaala 
Meera Key Prabhu Giridhara Naagara 
Paahi Maam Ghanashyaama Shyaama 
Paahi Maam Ghanashyaama Shyaama","Oh Lord Giridhaara (the One who lifted the Govardhan mountain), Gopaala,
Oh Lord Sai Gopaala, who is the Lord of Parthi, Oh Lord of Meera (a great devotee of Krishna), 
Hail Thee, Hail Thee",,,,,
Krishna,"Giridhara Merey Gopaala 
Radhey Gopaala Radhey Gopaala (2) 
Nanda Kishora Maakkhan Chora 
Yashoda Baala Gopaala (2) 
Radhey Gopaala Radhey Gopaala (2)","Oh my Lord Gopaala, who lifted the Govardhan mountain, Oh Lord the beloved of Radha;
Thou art Nanda's son who stole butter; Thou are the little one of Yashoda and the beloved of Radha",,,,,
Krishna,"Giridhaari Hey Nanda Laal 
Yashoda Key Baala Tribhuvana Paala 
Jagatodhaara Gokula Baala 
Radha Lola Munijana Paala 
Parthi Vihaara Sai Gopaala","Chant the names of Saviour of the entire universe- Lord
Giridhari, Lord of Radha, Lord of Rishis and Lord Sai Natha of Parthi.",,,,,
Krishna,"Giridhaari Jai Giridhaari 
Sugandha Tulasi Dala Vanamaali 
Giridhaari Jai Giridhaari 
Munijana Sevitha Madhava Murahara 
Murali Manohara Giridhaari 
Gopa Gopi Manohar Giridhaari","Victory to Lord Giridhari, Who wears garland of Tulsi flowers,
O Virtuous Lord Madhava! Saints and sages pay homage to Thee. O Divine flute player and holder of Giri 
mountain! Thou art loving to gopis (devotees).",,,,,
Krishna,"Giridhaari Muraari Govinda 
Ghanashyaama Muraari Gopaala 
Giridhaari Muraari Govinda 
Radhey Krishna Muraari Govinda 
Sathya Sai Muraari Gopaala","Hail to Govinda who held aloft the Govardhana mountain; To the One who is dark blue in color;
To the One who is the beloved Lord of Radha; To the One who is our Lord Sathya Sai",,,,,
Krishna,"Gokula Nandana Radha Mohana Raksha Parayana Sai 
Dasharatha Nandana Patitodhaarana Shree Raghu Nandana Sai 
Eshwari Thanaya Bhaktodhaaraka Madhura Manohara Sai 
Shirdi Pureeshwara Bhava Bhaya Naashaka Shanthi Vidhaayaka Sai","Our Sai is none other than the Shree Krishna of Gokul, the Shree
Krishna who was adored by Radha. He is also Shree Rama, Dasharatha's 
son who uplifted the fallen. He is Eashwaramma's son. Our 
adorable Sai uplifts devotees, frees them from the fear of the 
endless cycle of births and deaths and confers on them peace and 
bliss. He is the present incarnation of Sai Baba of Shirdi.",,,,,
Krishna,"Gopaala Giridhara Baala 
Gopee Lola Gokula Baala 
Goparipaala Narayana (2) 
Narayana, Narayana 
Goparipaala Narayana 
Govinda Govinda Narayana","Chant the many names of the sustainer of the Universe, Lord
Gopaala who s the cynosure of the Gopis, Giridhara, Narayana, Govinda.",,,,,
Krishna,"Gopaala Gopaala Devaki Nandana Gopaala 
Gopaala Gopaala, Vasudeva Nandana Gopaala","Chant the name of Gopaala, the cowherd boy; The Beloved son of Devaki and Vasudeva",,,,,
Krishna,"Gopaala Gopaala Giridhara Baala Gopaala 
Murali Lola Gopaala, Murahara Sai Gopaala","Chant the name of the Lord: Giridhari; Sai; Gopaala - the enchanting flute
player and destroyer of demon Mura).",,,,,
Krishna,"Gopaala Gopaala Goparipaala 
Munijana Sevitha Murali Gopaala (2) 
Vasudeva Nandana Krishna Gopaala (2) 
Parthipuranjana Sai Gopaala (2)","Hey Gopaala, Hey Gopaala, th One who tends the cows,
The One who looks after the Rishis (monks), the One who plays the flute; 
Hey Krishna, son of Vasudeva, Hey Gopaala (Krishna), the bewitcher of Parthi",,,,,
Krishna,"Gopaala Gopaala Naacho Gopaala 
Naacho Naacho Sai Nanda Laala 
Rhuma Jhuma Rhuma Jhuma Nacho Gopaala 
Naacho Naacho Sai Nanda Laala","Hey Gopala, Nanda's son, Sai Krishna, dance; Dance, son of Nanda;
Your anklets make the sound of Rhuma Jhuma as You dance",,,,,
Krishna,"Gopaala Gopaala Radhey Gopaala 
Radhe Shyaam Shree Ranga Sai Gopaala 
Gopaala Gopaala Radhey Gopaala 
Madhava Hey Yaadava Pandarinaatha Vitthala 
Hey Deena Naathha Vitthala 
Hey Sai Naathha Vitthala 
Radhe Shyaam Shree Ranga Sai Gopaala","Hey Gopaala, You are Radha's (favorite). Hey bluish Krishna, You are
Ranganatha. Hey Maadhava (Krishna), Hey Yaadava (born in the Yaadava 
clan), You are Vitthala, the Lord of Pandaripur (in Maharashtra). 
Hey Vitthala (Krishna), You are the Lord of mercy, You are Sai",,,,,
Krishna,"Gopaala Gopaala Radhey Nanda Laala 
Govinda Gopaala Radhey Nanda Laala 
Govinda Gopaala Radhey Nanda Laala 
Brindaavana Sanchaara Radhey Nanda Laala 
Murali Manohara Radhey Nanda Laala","Chant the name of Lord Gopaala, Lord of Radha, Who moves about
in Brindavan (in devotees' hearts) playing divine music on the flute.",,,,,
Krishna,"Gopaala Govinda Govinda Harey Murari 
Mayura Mukuta Peetambaradhaari 
Brindaavana Sanchaari 
Sai Brindaavana Sanchaari 
Gopaala Govinda Govinda Harey Muraari 
Shanka Chakra Gada Padmo Dhari 
Krishna Mukunda Muraari (Sai)","Chant the name of Lord Gopaala, Who wears the yelllow-golden
dress and has peacock feathers in His Crown; holds the Conch 
Wheel, Mace and Lotus; who moves around in Brindavan as Sai",,,,,
