Krishna,"Allah Eeshwara Thoo 
Esu Buddha Prabhu Thoo 
Zoraastra Mahaavira Thoo 
Sai Rama Thoo Sai Krishna Thoo Sarva Dharma Prabhu Thoo 
Sathya Sai Prabhu Thoo 
Thretha Yuga Mey Rama Prabhu Thoo 
Dwaapara Yuga Mey Krishna Prabhu Thoo 
Kali Yuga Me Sai Prabhu Thoo 
Sathya Sai Prabhu Thoo","O Lord Sai! Thou represents all: Allah, Easwara, Christ,
Buddha, Zorastra, Mahavir, Rama and Krishna. In the Treta Yuga (age) 
Thou incarnated as Lord Rama; in the Dwapara Yuga as Lord 
Krishna and in the present Kali Yuga as Lord Sathya Sai.",,,
Krishna,"Allah Naam Bhajo Bhajorey Bhajo 
Maula Naam Bhajo Bhajorey Bhajo 
Naanak Yesu Mahaavir Naam Bhajo 
Shree Buddha Deva Bhajo Bhajorey Bhajo 
Shirdi Sai Baba Bhajo Bhajorey Bhajo 
Shree Raghuraama Bhajo Govinda Krishna Bhajo 
Shree Sathya Sai Bhajo Bhajorey Bhajo","Pray to Allah, Naanak, Jesus, Mahavir, Buddha, Rama, Krishna, Shirdi Sai and Sathya Sai",,,
Krishna,"Allah Thuma Ho Eeswara Thum Ho Thumhi Ho Rama Raheem 
Thumhi Ho Ram Raheem 
Merey Ram, Merey Ram, Rama Raheem (3x) 
Esu Thum Ho, Nanak Thuma Ho 
Zoraastra Bhi Ho, Mahavir Thuma Ho 
Gauthama Buddha Kareem 
Merey Ram, Merey Ram, Rama Raheem 
Hindu Aye Musalmaan Aaye 
Jain Parsi Sikh Bhi Aaye 
Prema Sey Pyarey Isai Aaye 
Mil Jaaye Aba Teri Duaye 
Aye Therey Sameep, Merey Ram, Merey Ram Rama Raheem","O Lord! Thou are known by many names: Allah, Buddha, Ishver,
Ram, Raheem, Isu (Christ), Guru Nanak, Zorastra, Mahavir, Karim 
and Lord Krishna. Hindu, Buddhists, Muslim, Christian, Jain, 
Parsi, Sikh, all come to Thee for Thy Blessings.",,,
Krishna,"Ambey Bhavani Maa Jai Ambey Gauri Sai Maatha 
Kasht Nivaaro Maiyya Bhakth Janonke 
Sankatahaarani Maa Jai Ambey Gauri Sai Maatha 
Kasht Nivaaro Maiyya Bhakt Janonkey 
Parthipuri Sai Maa Jai Ambey Gauri Sai Maatha 
Prem Bhaav Sey Pooja Karey Theree","Victory to Mother Bhavani, Mother Sai. We pray to You with love.
Kindly remove the difficulties of Your devotees, Oh Mother",,,
Krishna,"Anaathha Bandhoo Sai Prabhoo 
Aparaadha Kshama Karo Sai Prabhoo 
Jeevan Yathra Mey Saath Raho 
Prema Bhakthi Hamko Deejo 
Hridaya Mandir Sey Math Jao 
Charanaamrita Seva Deejo Prabhoo","O Lord Sai, Thou art the closest relative of the orphaned.
Kindly forgive our wrong doings. Be with us in our 
journey of life. Grant us love and devotion. Be constantly in 
our thoughts and heart and grant us service at Thy Lotus Feet.",,,
Krishna,"Anantha Shayanaa Naagabharana Anantha Shayanaa Sai 
Tirupathi Sadguru Venkata Ramanaa Tirupathi Sadguru Sai 
Ayodhya Vaasi Sai, Mathura Nivaasi Sai 
Kaashi Maheshwara Shirdipureeshwara Parthipureeshwara Sai 
Puttaparthipureeshwara Sai","O Sai Thou art Lord Vishnu himself reclining on the couch
formed by the great Cobra king Adishesha. Thou art also the 
renowned Lord Venkateshwara of Tirupati. Thou art Shree Rama of 
Ayodhya and Shree Krishna of Mathura. Thou art also the Vishweshwara 
of Kashi and the Sai Baba of Shirdi. You are also the Sai of Puttaparthi",,,
Krishna,"Anthar Jyothi Jalaavo 
Sai Nath Hey Karuna Nidhaan 
Thum Ho Merey Matha Pita Prabhu 
Thum Ho Merey Bandhu Sakha 
Thum Ho Merey Sub Kuch Sai 
Man Ka Deep Jalaavo Prabhuji","Kindly light my inner lamp, Oh Lord Sai, the Compassionate One!
Thou art verily my Mother, Father and Lord. Thou art my friend and relative. Thou art my everything! 
Kindly light the lamp of my mind, Sai",,,
Krishna,"Anthar Jyothi Jalaavo Sai 
Brahma Sanaathani Dayaa Karo 
Dayaa Karo Hey Poorna Jyothir Mayi 
Shiva Shakthi Mayi Kripaa Karo 
Deena Dayaa Mayi Patheetha Paavani 
Sai Jagat Janani Rakshaa Karo","Light the light within, Sai; Eternal creator, be compassionate;
Be compassionate, all pervasive, effulgent one; Divine father 
and mother, give us your grace; Uplifter and saviour of all who 
are troubled; Mother of creation, protect us.",,,
Krishna,"Anthar Jyothi Namo Paramaatma Jyothi Namo 
Akhanda Jyothi Namo Mama Jeevana Jyothi Namo 
Antharyami Namo Shree Sadguru Sai Namo","To the inner, supreme light of God, I bow; To the eternal light
which is the essence of my life, I bow; To the indwelling Lord, 
to the true guru Sathya Sai, I bow.",,,
Krishna,"Antharanga Sai Anaathha Naathha Sai 
Deena Bandhu Sai Karunaa Sindhu Sai 
Rama Krishna Shiva Shakti Deva Roopa Sai 
Yuga Avathaara Baba Sathya Sai","O! Indweller Lord Sai! Thou art supporter of those who have no
support and shelter. O! protector of the fallen and miserables! 
O! Incarnation of the present Kali age, Lord Sathya Sai Baba! Thou art Rama, Krishna, Shiva and Shakti.",,,
Krishna,"Antharyaami Sai Muraari 
Deen Dukhiyo Key Thum Hithakaari 
Antahryami Sai Muraari 
Sai Naam Ki Mahimaa Bhaari, 
Mahimaa Bhaari 
Bhava Saagar Sey Paar Udharo 
Sai Ram Sai Ram Sai Ram Gaavo","O Lord Sai! Indweller of the heart and benefactor to those
distressed. Mysterious is the power 
of the name ""Sai"" which helps to cross the ocean of life and death. Chant ""Sai Ram, Sai Ram"".",,,
Krishna,"Antharyaami Sai Rama 
Govinda Govinda Radhey Shyaama 
Hrudaya Vihaari Sai Ramaa 
Mukunda Madhava Megha Shyaama 
Prema Swaroopa Paramaananda 
Sadguru Sai Satchidaananda","O Lord Sai Rama! Thou art the knower and indweller in the
hearts of all Beings. Noble Teacher, Thou art Bliss and Love, 
Chant the names of Govinda, Radhey-Shyaam, Krishna, Madhava and Megha Shyaam.",,,
Krishna,"Aravinda Lochana Aartha Janaavana 
Sai Narayana Sathya Narayana 
Eeswaramma Nandana Dosha Nivaarana 
Parama Niranjana Hey Shubhaanana","O Lotus-eyed Lord Narayana! Protector of those who have fallen
into misfortune and calamities, oppressed, sick and unhappy. 
Son of Mother Eeswaramma! You are forgiver and remover of faults and provider of auspiciousness.",,,
Krishna,"Baar Baar Bulavo Sai 
Darshan Do Bhagawaan (2) 
Darshan Do Bhagawaan (2) 
Nithya Nirmal, Nithyananda 
Satchidananda Prabho, Darshan Do Bhagawaan","O Lord Sai! Grant us the Darshan of Thy ever pure and blissful
form and command and call us again and again at Thy Lotus Feet.",,,
Krishna,"Baar Baar Prabhu Janam Liya 
Shree Madhusoodan Janam Liya 
Sathya Jeevan Hari Janam Liya 
Baar Baar Prabhu Janam Liya 
Kausalya Nandan Shree Raghu Rama 
Devaki Nandan Hey Ghanashyaama 
Eeswari Nandan Sai Bhagawaan 
Janam Liya Sai Harey Bhagawaan 
Narahari Narayana Sai Bhagawaan 
Ram Ram Harey Harey Ram Harey Ram 
Krishna Krishna Harey Harey Krishna Ghanashyaama 
Eeswari Nandana Sai Bhagawaan 
Janam Liya Sai Harey Bhagawaan","O Lord Madhusudana Sai! Thou has incarnated again and again as
Lord Hari, Ghanashyaama, Narahari, Narayana and as beloved son 
of Mother Devaki and Eswaramma. Chant the name of Lord Ram, Krishna, Ghanashyaama and Sai Bhagawaan.",,,
Krishna,"Baba Aavo Merey Kirtan Mein 
Antharayami Darsha Dikha Do 
Naiya Hamaari Paar Lagaa Do 
Anthar Jyothi Jalaao Sai 
Jeevana Jyothi Thum Ho Baba","Baba come into my bhajan now.* You are the indweller of all,
show me your form. Help me cross the ocean of life with this 
physical body (boat); take me to the shore. Light the light 
that is inside me, You who are the light of everyone's life.) 
(* The words and tense of this bhajan convey an immediacy 
as if one is speaking with and inviting Him to come now.",,,
Krishna,"Baba Sathya Paalana 
Sai Sathya Paalana 
Shirdi Puri Vaasa Sai Sarvesha 
Parthipuri Vaasa Hey Shirdi Puri Vaasa 
Sarvesha Sathya Paalana 
Akhila Nivaasa Jai Hrishikesha 
Mangal Kar Hey Pavana Purusha 
Shirdi Puri Vaasa Sai Sarvesha 
Parthipuri Vaasa Hey Shirdi Puri Vaasa 
Sarvesha Sathya Paalana","O Lord Sathya Sai! The upholder of Truth, O Lord of Parthi, of
Shirdi, of Hrishikesh! Lord of Lords! Thou art all pervading and bestower of auspiciousness.",,,
Krishna,"Beda Paar Karo Merey Sai 
Uddhaar Karo Merey Baba ... Beda Paar ... 
Allah Eeshwar Sai Baba 
Shirdi Baba, Parthi Baba 
Raheem Najar Karo Sai Baba 
Dayaa Karo Sai Krupa Karo ... Beda Paar ..","O Lord Sai Baba! Uplift and help me to fulfill my mission of
crossing the ocean of life and death. O Lord Sai Baba! Thou art 
Allah, Eeshwar ad Shirdi Baba. Shower mercy, grace and compassion on us.",,,
Krishna,"Bhagawaan Bhagawaan 
Patheetha Paavana Ram 
Dayaa Karo Dayaa Karo Dayaa Karo Bhagawaan 
Patheetha Paavana Ram 
Deena Dayaalu Parama Kripaalu 
Raksha Karo Bhagawaan 
Sai Krupaa Karo Bhagawaan","O Lord! Thy name is potent and powerful for the purification of
the fallen ones. O Ever Merciful and Compassionate Lord! Kindly shower grace on us who are helpless.",,,
Krishna,"Bhagawaan Krishna Namo Bhagawaan Krishna Namo 
Patheetha Paavana Pathithoddharana, Ramachandra Namo 
Kalaatheethaaya Siddhiroopaaya Sathya Sai Namo 
Viswaadhaara Jagatpaala Shiva Paramaathma Namo 
Antharyaami Namo, Sarva Antharyaami Namo","Lord Krishna, Lord Rama, Who is saviour and uplifter of
afflicted and miserables. Sathya Sai, who is above and beyond 
time and the very embodiment of all virtues and success; All- 
pervading Shiva, Who sustains the entire creation; Omniscient 
Lord, Who is the indweller of all hearts.",,,
Krishna,"Bhaja Mana Sathatham Sai Charanam 
Sai Charanam Kalimala Haranam 
Thirth Triveni Sangam Charanam 
Deenoddhaaran Sai Charanam","O Mind! Worship constantly the Lotus Feet of Lord Sai Baba.
Destroyer of impurities of the Kali Yuga. Worship of His Feet 
uplifts and saves and brings happiness and the joy of visiting 
holy places (Triven - Benares where three holy rivers meet.",,,
Krishna,"Bhajana Karo Hari Naama Madhuram 
Dhyaana Karo Bhagawaan Sai Naatham 
Bhajana Karo Hari Naama Madhuram 
Prashanti Nilayam Prema Amritam 
Dhyaana Karo Man Madhuram Madhuram 
Bhava Bhaya Haranam Parthi Nivaasam","Sing the sweet name of Lord Hari. Meditate on Lord Sai,
Resident of Prasanthinilayam. O Nectar of Immortal Love, Lord 
Sai! Thou destroy the fear of cycle of birth and death.",,,
Krishna,"Bhajo Bhajo Ram Sathya Sai Ram 
Bhajo Bhajo Baba Sai Ghanashyaama 
Kaliyuga Key Bhagawaan 
Jagatoddhara Sai Bhagawaan 
Patheetha Paavana Sai Bhagawaan","Worship Lord Sai Bhagwan. Who has incarnated in Kali Age to
uplift humanity and lead us to deliverance.",,,
Krishna,"Bhajorey Bhaai Sai Ram 
Parthipureesha Sai Ram 
Bhajorey Bhaai Sai Ram 
Dwaraka Maayi Sai Ram 
Sadasukha Daayi Sai Ram 
Shirdi Pureesha Sai Ram","Worship Lord Sai Ram, Lord of Puttaparthi, Dwaraka and Shirdi.
He is always granting happiness to all",,,
Krishna,"Bhajorey Maanasa Aatmaa Ramam 
Aatmaa Ramam Sai Ramam 
Aatma Tatwam Brahma Swaroopam 
Ekam Nithyam Vimalam Achalam 
Shudha Brahmam Bhavaateetam 
Bhajorey Bhajorey Maanasa Bhajorey","O mind, dwell on the Lord who is enshrined in your heart.
That lord is none other than Sai Baba. Realize the principle that 
the ""Atma"" in us is a particle of Paramatma, the Overlord. That 
Atma is unmoving, eternal, unchanging, untarnishable, imperishable. 
It is a speck of the Transcendental Divinity.",,,
Krishna,"Bhajorey Maanasa Sai Charan 
Pawan Tarak Sai Charan 
Nirmal Nischal Nirupama Charan 
Aadi Anantha Sai Charan 
Bhakthi Mukthi Pradayaka Charan 
Bhajorey Manasa Sai Charan 
Pawan Tarak Sai Charan","Pay obeisance in your mind to the Lotus Feet of Sai, The most sacred Lotus Feet of the Lord,
The pure unshakable incomparable Lotus Feet of the Lord, The one without a beginning and end, 
The Lotus Feet that bestows devotion and liberation. Pay obeisance to those most sacred Lotus Feet of Sai",,,
Krishna,"Bhajorey Maanasa Sai Rama 
Parthipuri Key Sai Bhagawaan 
Eeshwara Allah Therey Naam 
Esu Buddha Veera Thera Naam 
Shirdi Puri Key Sai Ram 
Parthipuri Key Sai Rama","O Mind! Worship Lord Sai Ram of Parthipuri. O Lord Sai!
Devotees pray to Thee as: Eeshwara, Allah, Christ, Buddha, Mahavir, Shirdi Sai Ram and Parthi Sai Ram",,,
Krishna,"Bhajorey Manava Baba Naam Sai Baba Naam 
Bhaktha Janon Key Bhagawaan 
Prema Pradaayaka Bhagawaan 
Parthipureeshwara Bhagawaan","O Mind! Worship and chant the name of Lord Sai Baba, Beloved
Lord of devotees and Lord of Parthipuri. He always showers love on all",,,
Krishna,"Bhajorey Sai Japo Rey Sai Shree Sathya Naam 
Sai Naam Hai Sab Ka Sahaara Bhajorey Sai Naam 
Bhajorey Sai Naam .... (Bhajorey Sai Japo Rey...) 
Raaghava Raghuvara Naam 
Madhava Murahara Naam 
Brahma Vishnu Maheshwara Naam 
Naam Japo Rey Sadaa Japo Rey 
Sarva Deva Roopa Sai Naam","Sing/chant the name of Sathya Sai Baba; The name Sai is the 'support'
for all; It is the name of Raghava, Raghuvara (Shree Rama); 
It is also the name of Madhava, Murahara (Shree Krishna); 
It is the name of Brahma (creator), Vishnu (sustainer) and 
Mahadeva (Shiva - destroyer). Chant the names. Always ring the 
names - the name of Sai who is in all God forms",,,
Krishna,"Bhaktho Ne Hai Aja Pukaara 
Hamney Pukaara Baba Sabne Pukaara 
Dedo Dedo Humko Sahaara 
Aana Hi Padega Baba Aana Hi Padega 
Aana Hi Padega 
Shirdi Se Aao Chahe Parthi Se Aao 
Mathura Se Aao Ya Ayodhya Se Aao 
Mecca Se Aao Ya Medina Se Aao 
O Merey Maula O Merey Sai Thum Kahi Se Bhi Aao 
Aana Hi Padega Baba Aana Hi Padega 
Aana Hi Padega","Welcome, Lord Sai. Everyone is praying for Thee to come. Thou
art the support of all. Lord Sai, Shirdi, Lord of Parthi, Lord 
of Mathura, Lord of Ayodhya, Lord of Mecca, Lord of Medina. Please come, do come.",,,
Krishna,"Bhava Saagar Sey Paar Utaaro 
Sai Naathha Bhagawaan 
Allah Yesu Buddha Mahaaveer 
Sab Namon Ki Ek Hi Mahima 
Sarva Dharma Ke Paalan Hare 
Sai Naathha Bhagawaan","Hey Lord Sainath, help us cross the ocean of samsaara (of births
and deaths); Allah, Jesus, Buddha and Mahaveer 
Thou art the single principle representing all these names; 
Thou art verily the protector of all different faiths, Hey Sai, the Lord",,,
Krishna,"Bhava Saagara Kara Do Paar 
O Sai Merey Praana Sakhaa Bhagawaan 
Prem Key Sindhoo Din Key Bandhoo 
Mahima Theri Apar, O Sai Merey Praana Sakhaa Bhagawaan","O Lord Sai! Thou art my life force. Kindly help me cross the
ocean of life and death. O Ocean of Love! O Friend of the 
fallen! How can any one describe Thy Play, Mysteries and Miracles).",,,
Krishna,"Bolo Jai Bolo Jai Sathya Sai Ki Jai Bolo Sathya Sai Ki Jai 
Parthipureesha Jai, Paavana Purusha Jai, Nara Narayana Ki Jai 
Bolo Jai Bolo Jai Sathya Sai Ki Jai, Bolo Sathya Sai Ki Jai 
Sanaathana Dharma, Uddhaaraka Sai, Bhaaradwaaja Gothraka Sai, 
Eeshwaramba Priya Sukha Dayi, Sathya Sai Ki Jai, 
Bolo Sathya Sai Ki Jai","Chant 'Victory to Sai, Victory to Sathya Sai, Victory to the One
who lives in Parthi, Victory to 
the One who is the most saced Lord, Victory to Lord Narayana who has come in human form (Lord Baba)'. 
Oh Sai, You are the embodiment of righteousness, You have come to uplift the humanity and You belong to the 
Bharadwaja Gothra (subsect within the Hindu religion). Oh dear son of Eeshwaramba, Oh Sai, victory to You.",,,
Krishna,"Bolo Jai Jaikaar Bolo Jai Jaikaar Bolo Jai Jaikaar Sai Baba Ki 
Patheetha Paavana Hey Ghanashyaamaa 
Sai Gopaala Hey Ghanashyaamaa 
Prema Bhagawaan Sai Bhagawaan 
Prema Bhagawaan Sathya Sai Bhagawaan 
Sai Ram Sai Ram 
Sai Ram Sai Ram","Let us cheer Sai Baba (in His task of redeeming our lives). O Sai
Krishna, savior of the fallen, embodiment of divine love, Sai Ram 
may You be victorious. ",,,
Krishna,"Bolo Ram Sai Ram Sathya Sai Ram 
Sathya Naam Sai Naam Hari Ka Naam 
Shree Hari Hari Om Hari Narayana 
Parama Krupaalu Sathya Narayana 
Jai Jai Ram, Meghashyaam, Sathya Sai Ram","Chant the name of Sai Ram, Hari, Narayana. Victory to Lord Ram,
Krishna and Sai Ram who is extremely compassionate and merciful.",,,
Krishna,"Bolo Sai Shankara Sathya Sai Shankara 
Sai Guru Shankara Naam 
Sachidaananda Paramaananda 
Sai Guru Shankara Naam..(Bolo Sai Shankara..) 
Shanthi Vidhaayaka Sai Bhagawaan 
Prema Swaroopa Sathya Swaroopa 
Sai Guru Shankara Naam","Chant the name of that supreme spiritual teacher Sai Shankara
who is existence, knowledge and bliss and confers bliss on His 
devotees. He is the embodiment of divine love and truth.",,,
