Rama,"Bhaja Mana Ramam Shree Ramam 
Sundar Shyaama, Komal Ramam 
Bharatha Lakshmana Poojitha Ramam 
Maruti Sevitha Manobhi Ramam 
Pankaj Lochan Pattaabhi Ramam","O Mind! Worship Lord Rama: Who is beautiful and delicate;
protector of devotees; worshipped and meditated upon by Hanuman.",,,,
Rama,"Bhajo Mana Bhajo Rama Ram 
Rama Ram Shree Rama Ram 
Bhajo Mana Bhajo Rama Ram 
Bhajo Bhajo Mana Baba Naam 
Bhajo Bhajo Sathya Sai Ram 
Rama Rama Rama Ram 
Shree Rama Rama Rama Ram","Let your mind worship Rama in song; Rama glorious Lord; Sing the glory of Rama
Let your mind worship the name of our Lord Baba; Sing the glory of Sathya Sai who is Rama; Rama the glorious Lord",,,,
Rama,"Bhajo Mana Ram Bhajo Mana Ram 
Bhajorey Sai Ram Ram Ram 
Mangala Naama Bhajorey Manuva 
Maayi Seetha Ram Ram Ram","O mind! chant the name of Lord Rama and Sai Ram. Worship Lord Ram, Mother Sai.",,,,
Rama,"Bhajo Rama Charan Bhajo Shyaama Charan 
Bhajo Vishnu Maheshwara Sai Charan 
Raaghava Raghuvara Shirdi Pureeshwara 
Parthipureeshwara Sai Charan 
Nithyaananda Brahmaananda Hrudayaananda Sai Charan","Sing in praise of the Lotus Feet of Shree Rama and Shree Krishna.
Sing in praise of the ever blissful Sai Krishna and Sai Shiva of Puttaparthi and Shirdi. ",,,,
Rama,"Bhajorey Ram Naam Sukha Daayi 
Ram Naam Key Do Akshar Mey 
Saba Sukha Shanthi Milaayi 
Kahata Kabeer Suno Bhaai Sadhu 
Jyothi Mey Jyothi Milaayi","Saint Kabir says, 'Listen dear brother, recite the two-lettered
name of Lord Ram. Through it, you will experience happiness and peace and finally attain liberation",,,,
Rama,"Bhajorey Sadaa Bhajo Ram Krishna Govinda 
Bhajo Harey Deen Bandhu Krishna Rama Govinda 
Bhajorey Anath Naathha Sai Rama Govinda 
Bhajo Harey Deen Bandhu Krishna Ram Govinda","Always chant the name of Lord Rama, Krishna, Govinda and Sai
Ram. It is the support and shelter of the needy and to those who have no support",,,,
Rama,"Bole Hanumaan Jai Siya Ram 
Jai Jai Hanumaan Jai Sai Ram 
Bole Hanumaan Jai Siya Ram 
Raghu Pathi Raaghava Raaja Ram 
Patheetha Paavana Seetha Ram 
Janaki Vallabha Hey Bhagawaan (3X)","Chant (sing) - Victory to Hanuman, Victory to Lord Rama; Victory to Hanuman, Victory to Sai Ram;
Chant the name of Raghu Pathi (Prince of Raghu clan), Raaghava (Rama), Raaja Ram (Prince Ram) 
Chant the name of Rama who bestows salvation to the fallen; 
Hey Lord, consort of Janaki (Seetha - daughter of King Janaka), Victory to Thee",,,,
Rama,"Chanda Kirana Kula Mandana Ram 
Srimad Dasaratha Nandana Ram 
Kausalya Sutha Vardhana Ram 
Vishwaamithra Priyadhana Ram","This is a prayer to Ram who: Descended from the same lineage as Sun; Is the son of King Dasaratha;
A delight for Kausalya (mother); A beloved treasure of Viswamitra (Guru",,,,
Rama,"Daanava Bhanjana Rama Sai Shyaamala Komala Ram 
Hey Rama Rama Jaya Rama Sai, Rama Rama Ram 
Daanava Bhanjana Rama Sai, Shyaamala Komala Ram 
Dasharatha Nandana Rama Sai, Dayaa Saagara Ram 
Deeno Ke Prabhu Rama Sai, Rama Rama Ram","Charming, sweet Ram, You killed the demons (Danavas). The
delight of Dasharatha; You are the Ocean of Compassion. Ram, 
You are the Lord of the helpless, come again as Sai.",,,,
Rama,"Dasaratha Nandana Rama Dayaa Saagara Rama 
Raghu Kula Thilaka Rama Sathya Sai Shree Paramdhama 
Dasaratha Nandana Rama Dayaa Saagara Rama 
Ahalyodhaaraka Rama Shaapa Vimochana Rama 
Shiradipureesha Rama Puttaparthipuree Paramdhama","O Merciful Lord Ram! O Prince of King Dasharatha! Thou slew
the ten-headed demon Ravana. Just by hearing Thy Sacred name, 
demons run away. Thou art worshipped and attended by Brother 
Lakshmana. One attains happiness by worshipping Thy beautiful and enchanting Form",,,,
Rama,"Dasharatha Nandana Ramachandra Prabhu Jaanaki Jeevana Jai Jai Ram 
Raghu Kula Bhooshana Deena Dayaa Ghana 
Patheetha Paavana Seetha Ram 
Raghupathi Raaghava Raaja Ram 
Patheetha Paavana Seetha Ram","Glory to Thee, O Lord Ramachandra, The Son of Dasharatha and the life of Janaki,
Thou art the Embodiment of Compassion and Purity; The Jewel of the Raghu dynasty, the Uplifter of the fallen, 
O King of the Raghus, Thou art the Lord of Seetha",,,,
Rama,"Dasharatha Ram Jaanaki Ram 
Maaruthi Sevitha Manobhi Ram 
Seetha Ram Shree Raghu Ram 
Parthipureeshwar Shree Sai Ram 
Jai Jai Ram Janaki Ram 
Ahalyaoddhaaraka Ananda Ram","O Lord Ram! O Prince of King Dasharatha! O Lord of Seetha! Thou
art constantly worshippped by Hanuman (Maruti - a monkey devotee 
of Lord Rama). Victory to ever-blissful and beautiful Lord 
Rama - Lord of Janaki (Seetha), the Saviour of Ahalya (Saint 
devotee). Chant the name of Lord of Parthipuri, Lord Sai Ram.",,,,
Rama,"Dasharathey Rama Jaya Jaya Rama 
Raghukula Bhooshana Raaja Rama 
Seetha Vallabha Sundara Rama 
Shree Rama Jaya Rama Sathya Sai Rama","Victory to Lord Ram, Prince of King Dasharath and the Jewel of
Raghu Dynasty. Chant the name of Lord Ram, the beautiful faced 
Lord of Seetha. Chant the name of Lord Sai Ram.",,,,
Rama,"Dayaa Maya Shree Rama Harey 
Kripaamayaa Shree Rama Harey 
Dharmaswaroopa Rama Harey 
Premaswaroopa Rama Harey 
Sathya Dharma Shanti Datha Sathya Sai Baba Harey","Shree Rama, full of compassion! Shree Rama, full of kindness!
Shree Ram, Thou art verily the personification of righteousness! 
Shree Ram, Thou art verily the personification of Love!",,,,
Rama,"Dayaabhi Rama Jaanaki Rama 
Madhura Manohara Prabhu Sai Rama 
Atma Rama Nayanaabhi Rama 
Kodanda Rama Pattaabhi Rama 
Raghupati Rama Raaja Rama 
Madhura Manohara Shree Sai Rama","O Resident of the heart of devotees and holder of ""Kodanda""
bow! Thou art merciful and beautiful to look at. Chant the 
name of King Rama of Raghukul dynasty and beautiful and enchanting Ram.",,,,
Rama,"Eeshwara Allah Tero Naam 
Sub Ko Sanmathi Dey Bhagawaan 
Shree Ram Jai Ram Jai Jai Ram, 
Shree Ram Jai Ram Sathya Sai Ram","O Lord! Thou art known as Eeshwar or Allah! Kindly endow everyone
with good and beneficial thoughts and intelligence. Victory to Lord Ram 
and Sai Ram. Chant the name of Lord Ram and Sai Ram",,,,
Rama,"Gathey Chalo Man Mey Harey Krishna Rama 
Harey Krishna Rama Sada Sukha Dama 
Gathey Chalo Man Mey Hare Krishna Rama 
Thana Mey Rama Mana Mey Rama 
Janha Dehko Vanha Rama Hi Rama 
Bhaktha Vatsala Rama Deena Naathha Rama 
Harey Rama Rama Harey Krishna Rama","Sing along (throughout life) in the mind ""Hare Krishna Rama""
The Name that can take you to the ever-blissful Land (of the spirit) 
Keep the name (Rama) in body and in the mind 
As a result wherever you look there is Rama and only Rama who loves His devotees 
The Rama Who is the Lord of the distressed",,,,
Rama,"Harey Krishna Harey Krishna Krishna Krishna Harey Harey 
Harey Rama Harey Rama Rama Rama Harey Harey 
Harey Krishna Harey Krishna Krishna Krishna Harey Harey 
Harey Rama Harey Rama Rama Rama Harey Harey 
Sai Rama Harey Harey 
Sai Krishna Harey Harey",Chant the names of Krishna and Rama,,,,
Rama,"Harey Krishna Harey Ram Sai Ram Sai Ram 
Radha Govinda Bolo Jai Radhey Shyaama 
Madhava Mukunda Bolo Jai Radhey Shyaama 
Jai Jai Ram Sai Ram Jai Jai Ram 
Jai Jai Ram Sai Ram Jai Jai Ram Bolo","Chant the many names of Lord: Krishna, Ram, Sai Ram, Govinda,
Radhey Shyaam, Madhava and Mukunda. Victory to Lord Sai Ram.",,,,
Rama,"Harey Rama Harey Rama Rama Rama Harey Harey 
Harey Krishna, Harey Krishna, Krishna Krishna, Harey Harey 
Gurur Brahma Gurur Vishnu Gurur Devo Maheshwara 
Guru Sakshat Para Brahma Tasmai Shree Guruve Namah","Glory to Ram and Krishna; Hail to that noble teacher
who is Brahma, Vishnu and Shiva and who is truly the 
Supreme Brahman. I offer my salutations to such a Guru",,,,
Rama,"Harey Rama Harey Rama Rama Rama Harey Harey 
Harey Krishna Harey Krishna, Krishna Krishna Harey Harey (2X)",Chant the names of Lord Rama and Lord Krishna,,,,
Rama,"Harey Rama Harey Rama Rama Rama Harey Harey 
Harey Krishna Harey Krishna Krishna Krishna Harey Harey 
Krishna Keshava Krishna Keshava Krishna Keshava Pahimaam 
Madhava Rama Raghava Rama Raghava Rama Raghava Rakshamaam","Chant the name of Lord Rama, Krishna, Madhava, Raghava.
Chanting the mantra ""Harey Rama..... Rakshamam"" destroys the miseries of life and grants protection",,,,
Rama,"Hari Bolo Harey Ram Naam 
Hari Bolo Harey Krishna Naam (2) 
Hari Bolo Sathya Sai Naam (2) 
Hari Bolo Sathya Baba Naam (2)","Chant the Divine names of Lord Rama, Lord Krishna and Lord Sathya Sai",,,,
Rama,"Hey Ram Bhagawaan 
Hey Karuna Sindho Ram 
Hey Deena Bandhu Sai Ram 
Bhaktha Premi Ko Karuna Karo 
Dayaa Karo Raghu Ram 
Hey Krupa Karo Sai Ram 
Hey Janaki Jeevana Ram 
Hey Parthipureshwara Ram 
Hey Deena Bandhu Sai Ram","Hey Ram, Sai, You are the ocean of compassion, helper of the
helpless, the lover of devotees, please blessme. 
Oh Lord, You are the life of Janaki (Seetha), You are the 
resident of Parthi, please grace me and uplift me",,,,
Rama,"Hey Ram Hey Guna Dhaam 
Raaghava Sundara Ram 
Janaki Jeevana Ram ...(Hey Hey Ram) 
Kausalya Tanaya Raghukula Ram 
Ayodhya Shiromani Dasharatha Ram 
Jaya Jaya Ram Jaya Sai Ram","O Rama, You verily are an ocean of virtue. So handsome, You are
the life and joy of Your consort Seetha and Your mother Kausalya. 
Hey son of Kausalya, You are the jewel of Ayodhya, victory to You!",,,,
Rama,"Hey Ram Parthipureeswara Ram 
Hey Ram Vaidehi Priya Ram (2) 
Hey Pathitha Paavana Sai Ram (2) 
Hey Ram Parthipureeswara Ram (2) 
Hey Manimaya Bhooshana Ram (2) 
Hey Kausalyatmaja Ram (2) 
Hey Raavana Mardana Ram (2) 
Hey Rama Dootha Priya Ram (2) 
Hey Pathitha Paavana Sai Ram (2)","O Lord Ram, Thou has incarnated as Lord Sai Ram of Partipuri.
You are dear to Vaidehi (Seetha); You uplift the fallen. You are adorned by the gems and jewels, You 
are the loving Prince of Mother Kausalya. Hey, slayer of the demon Ravana, You are 
worshipped by Hanuman (devotee",,,,
Rama,"Hey Rama Rama Rama Raghunandana Rama Ram 
Hey Rama Rama Rama Bharatagraja Rama Ram 
Hey Rama Rama Rama Ranadheera Rama Ram 
Hey Rama Rama Rama Sharanam Bhava Sai Ram","Oh Rama, You are born in the Raghu dynasty; You are eldest of
Bharatas; You are heroic in the battle field; I surrender to Thee Oh Sai Ram",,,,
Rama,"Jag Mey Rama Naama Hai Sab Ka Sahaara 
Sadaa Nirantara Smarana Karo ..(Jag Mey..) 
Rama Dhyaana Mey Sukh Mil Paavey 
Rama Naama Ki Mahima Nyaari 
Sundara Naama Shree Rama Naama 
Sundara Naama Shree Sai Naama","In this world Rama's Name is a great support and sustenance
to every one. Chant that Divine Name unceasingly. In meditating 
Rama's Name you will find happiness and joy. Rama's Name has 
unusual power. It is such a lovely Name - Rama... Sai Rama. Chant that Name unceasingly.",,,,
Rama,"Jagadaashraya Shree Raghurama 
Jagadodhaara Sai Rama 
Jagadaashraya Shree Raghurama 
Parama Paavana Taaraka Naama 
Shree Rama Shata Koti Pranaama 
Sai Rama Koti Praanama 
Sharanam Sharanam Atma Rama","Hey Rama of the Raghu dynasty, the Universe depends on You;
Thou art the uplifter of the Universe; Thy name is the most 
sacred. Hey Ram, a million prostrations to You. Oh Rama Your name brings joy to the Atma. We seek refuge in You",,,,
Rama,"Jai Hanumaan Veera Hanumaan 
Rama Bhaktha Pavanasutha Veera Hanumaan 
Rama Dootha Lankadahatha Veera Hanumaan 
Jai Hanumaan Veera Hanumaan 
Gaandivaraaya Jai Balavan 
Anjani Puthra Jai Gunavan 
Anjani Puthra Jaya Gunavan 
Rama Dootha Lankaa Dahatha Veera Hanumaan","Victory to Hanuman, the valiant Hanuman!
You are the devotee of Rama, son of Vayu, the valiant Hanuman! 
You are Rama's messenger, the One who burnt down Lanka! Victory to Thee Hanuman, the valiant One! 
Victory to the strong Hanuman, the son of Anjani, the One endowed with good qualities",,,,
Rama,"Jai Hari Bol Jai Seetha Ram Gopi Gopaala Bhajo Radhe Shyaam 
Harey Ram Ram Ram Ghanashyaam Shyaam Shyaam 
Shree Raghu Nandana Shree Rama, Daasarathe Jaya Raghu Rama 
Nanda Kishora Navaneetha Chora Brindavana Govinda Lala 
Harey Ram Ram Ram Ghanashyaam Shyaam Shyaam","Glory to Seetha Ram! Sing the glory of the blue-complexioned Lord of the cows and cow-maids
Glory to Rama, Son of Dasharatha and Successor of Raghu; Glory to the Nanda's young Son, Brindavan's Darling, 
the Stealer of butter (souls), beloved Govinda ",,,,
Rama,"Jai Jai Raghunandana Jai Jaanaki Jeevana 
Sharanagat Palana Jai Jagatoddhaarana 
Rajeeva Dala Lochana Jai Jagadaanandana 
Raajaadhi Raja Ramchandra Sai Jagavandana","Victory to life-breath of Seetha, Prince of Raghu dynasty- Lord Rama,
who grants protection to those who have surrendered to Him. 
Victory to the Saviour of creation, King of Kings, Lord Sai 
Ramchandra, who has eyes like lotus petals and to whom entire creation pay obeisance.",,,,
Rama,"Jai Jai Rama Jaanaki Rama 
Shree Raghu Nandana Rama 
Kausalyatmaja Taaraka Naama 
Sada Smaraami Rama 
Parthi Pureeshwara Shree Sai Rama 
Srita Paalitha Rama 
Ahalyodhaarana Deena Dayaavana 
Sada Smaraami Rama","Victory to Lord Rama, Lord of Janaki. Constantly meditating on Lord
Rama - Prince of Raghu dynasty helps cross the ocean of life and 
death. To Mother Kausalya, He is as loving as her own-self. Always 
remember Lord Rama, saviour of Ahalya, protector and sustainer of 
virtuous persons and uplifter of fallen (morally) ones. Chant the name of Lord Sai Rama of Parthipuri.",,,,
Rama,"Jai Shree Rama Jai Raghu Rama 
Jai Parama Dhama Paavana Naama 
Jai Jai Rama Jai Sathya Naama 
Jai Manmohana Shree Sai Rama","Victory to Lord Rama of Raghu Dynasty. Reciting Lord's name, one
attains supreme abode, i.e. mergence with God. Victory to Lord 
Rama, who captivates our minds. Victory to Lord Sai Ram.",,,,
Rama,"Jal Mey Ram Sthal Mey Ram Our Gagan Mey Ram 
Bolo Bolo Prem Sey Bolo Jai Jai Sai Ram 
Jai Jai Sai Ram Bolo Jai Jai Sai Ram (2) 
Sathya Dharma Shanti Prema Pradaayaka Jai Jai Sai Ram 
Aananda Mangala Daayaka Sai Jai Jai Sai Ram 
Jai Jai Sai Ram Bolo Jai Jai Sai Ram (2)","The Lord is omnipresent. He is in water, earth and sky. He
is everywhere. With love and devotion let's chant His name. Let 
us chant Victory to Sai Ram! Let us chant the name of Sai who 
inculcates in us truth, righteous living, peace, and selfless love. 
Let's chant the name of that God who brings bliss and auspiciousness in our lives.",,,,
Rama,"Janaki Jeevana Rama Raghuveera 
Jaya Bhuvaneshwara Raghava Sundara 
Ravi Kula Mandana Asura Nikhandana 
Alaka Niranjana Rama (Sai)","O valiant King Rama! O Lord of the Universe! O Charming Divine Prince!
Thou art the Lord of Seetha and destroyer of evils and remover of fear. Glory to Thee, O Purest One!",,,,
Rama,"Jaya Jaya Raghunandana Jaya Jaanaki Jeevana 
Sharanaagata Paalana, Jaya Jagatodhaarana 
Raajeeva Dala Lochana, Jaya Jagadaanandana 
Rajaadhi Raja Ramachandra, Sai Jaga Vandana","Victory to Rama, the very life of Seetha, the One who protects
those who have surrendered to Him, the One who uplifts the entire 
world, the lotus-eyed Rama, the delight of the whole world, King 
of kings, oh Sai You are worshipped and adored by one and all.",,,,
Rama,"Jaya Jaya Rama Jaanaki Rama 
Raghukula Bhooshana Raja Rama 
Jaya Jaya Rama Jaanaki Rama 
Thaapasa Bhanjana Thaaraka Naama 
Daanava Bhanjana Kodanda Rama","Victory to Rama and Seetha, Rama, the jewel of the Raghu Dynasty;
the delight of ascetics, whose name bestows salvation. He is the destroyer of demons with his bow Kodanda.",,,,
Rama,"Jaya Raghu Nandana Jaya Jaya Ram 
Jaya Jaya Ram Jaya Sai Ram 
Jaya Raghu Nandana Ram Jaya Jaya Ram 
Jaanaki Vallabha Seetha Ram 
Bhaktha Uddhaaraka Sai Ram 
Jaya Raghu Nandana Ram Jaya Jaya Ram 
Mayi Meera Prabhu Radhey Shyaam 
Mandara Giridhaari Jaya Ghanashyaam 
Mandasmitha Mukha Radhey Shyaam 
Mahima Avathaara Sai Ram","Victory to Thee, son of Raghu clan, Hey Ram. Victory to Thee, Ram, Sai Ram.
Hey Rama, Thou art the consort of Seetha. You are the uplifter of the devotees. 
You are also the Lord of Meera and consort of Radha. Oh great Krishna, who lifted Govardhan mountain, 
You are the One with a smiling face. Oh Sai Ram You are the incarnation (of Krishna and Rama",,,,
Rama,"Jaya Rama Harey Jaya Rama Harey Jaya Seetha Rama Harey 
Jaya Krishna Harey Jaya Krishna Harey Jaya Radha Krishna Harey 
Jaya Sai Harey Jaya Sai Harey Sathya (Jaya) Sai Baba Harey","Victory to Lord Ram, Lord Krishna and Lord Sai Ram. Chanting the names of the Lord destroys evil",,,,
Rama,"Jaya Rama Jaanaki Rama Jaya Rama Sai Rama 
Jaya Rama Shree Raghurama Jaya Rama Seetharama 
Jaya Rama Sai Rama","Victory to Thee, Hey Rama, consort of Janaki (Seetha), Hey Sai Ram.
Victory to Thee Hey Rama, born in the Raghu dynasty",,,,
Rama,"Jaya Rama Raghu Rama 
Ranadheera Sukumara 
Jaya Rama Raghu Rama 
Raghupathi Raaghava Raaja Rama (Sai Rama Rama) 
Rajeeva Lochana Rama Rama","Glory to Rama, Lord of the Raghu Clan, brave and skillful in
battle, yet of gentle disposition, King Rama who is Sai Rama, the lotus-eyed Lord Rama.",,,,
Rama,"Jayathu Jayathu Prabhu Shree Sai Rama 
Deena Janaavana Duritha Nivaarana 
Rama Rama Jaya Raaja Ram (2X) 
Sundara Vadana Sarasija Nayana Sumadhura Bhaashana Sai Bhagawaan 
Maya Vinaashaka Moksha Pradaayaka 
Paahi Paahi Prabhu Sai Bhagawaan","Hey Sai Rama, victory to Thee, Hey Lord! You are the protector of the humble and the destroyer of misery.
Victory to Thee, Hey King Rama, the One with an enchanting 
face and beautiful lotus petalled eyes, the One with sweet words. 
Oh Sai You are the destroyer of Maya (cosmic delusion), the bestower of liberation. Protect me, Oh Lord Sai",,,,
Rama,"Jayathu Jayathu Rama 
Janani Jaanaki Rama 
Janam Maran Bhava Klesha Vinaashaka 
Raghupati Seetha Rama Rama Ramethi Rama","Victory to Lord Rama, destroyer of fear of birth and death, the
Lord of Seetha and the pride of Raghu dynasty",,,,
Rama,"Kab Logey Khabar Morey Ram 
Mujhey Apana Banaalo Ghanashyam 
Sai Ram Sai Ram 
Ghanshyaam Ghanshyaam 
Sai Ram Ram Ram Sai Ram 
Sai Ram Ram Ram Ghanshyaam","O Lord Sai! When Thou shall look at me and accept me by
showering Thy Grace on me. Chant the name of Lord Sai and Lord Krishna.",,,,
Rama,"Kalimala Bhanjana Kodanda Rama 
Karunaantha Ranga Kaivalya Dhaama 
Maaya Maanusha Muni Jana Prema 
Madhura Manohara Mangala Naama 
Parthi Pureesha Prabhu Paramaathma 
Patheetha Paavana Pattaabhi Rama","Worship Lord Rama (depicted with His Bow)! He destroys the
evils of this Kali age. The sages loved His compassion and His 
human form which He assumed with the power of His Maya. His 
sweet auspicious name enchants the mind. He is the Lord of Puttaparthi, 
He is the Paramatma, the helper of the destitute, Lord Rama.",,,,
Rama,"Karunaa Samudra Shree Rama 
Kausalya Thanaya Shree Rama 
Sharanaagatha Priya Sai Rama 
Sharanam Sharanam Sai Rama","Rama, auspicious one, the ocean of compassion, son of Kausalya,
Surrender to Beloved Sai Rama, the One who showers grace on the 
devotees who have surrendered to Him",,,,
Rama,"Karunaa Sindhu Dasharatha Nandana 
Parthipureeshwara Ram 
Prema Swaroopa Prashanti Niketan Maruthi Sevitha Ram 
Ahalyodhaaraka Rajeeva Lochana Raghukula Nandana Ram","O Lord Sai Ram! Ocean of mercy and compassion. You are
the resident of Prashanti, You are worshipped by 
Hanuman. You are the saviour of Ahalya, You are the son of Raghu dynasty.",,,,
Rama,"Kausalya Nandana Ram Paramaananda Aananda Ram 
Shirdi Key Parthi Key Ram, Jaya Prashanti Sayeesha Ram 
Kausalya Nandana Ram, Paramaananda Aananda Ram 
Jaya Mangala Paavana Ram, Jaya Sundara Vaidehi Ram 
Jaya Sundara Sayeesha Ram","Ram, the son of Kausalya, the personification of Supreme Bliss,
Victory to Thee, Hey Ram of Shirdi, of Parthi, of Prashanti Nilayam. 
Victory to the most holy and sacred name Ram. Victory to the beautiful Ram of Seetha (Vaidehi). 
Victory to the enchanting beautiful Sai Ram",,,,
Rama,"Kausalyaamthmaja Rama Charan 
Vaidehi Priya Rama Charan 
Maruthi Sevitha Rama Charan 
Bharataarchitha Shree Rama Charan 
Ahalyodhaaraka Rama Charan 
Shaanti Niketana Rama Charan 
Prashanthi Niketana Rama Charan 
Rama Charan Sathya Sai Charan","We seek refuge at) the (Lotus) feet of Lord Rama,
who is the very soul of Kausalya, whom Seetha (Vaidehi) is fond of, 
who is served by Maruti (Hanuman), who is worshipped by Bharatha, 
who uplifted Ahalya (from the curse of a sage), who is the 
personification of peace, who dwells at Puttaparthi, who is none other than Sathya Sai",,,,
Rama,"Madhura Madhura Rama Naama 
Madhura Madhura Sai Naama 
Madhura Roopa Madhura Naama 
Madhura Madhura Sadaa Smarana 
Madhura Gaana Madhura Dhyaana 
Madhura Madhura Amrita Naama","Rama and Sai Baba! What sweet names! What beauty of face,
what sweetness of name! What a delicious name to constantly 
remember! What a lovely name to sing and to meditate on! A name as sweet as nectar!",,,,
Rama,"Mera Jeevan Therey Hawaley Prabhu 
Ese Pag Pag Thoo Hi Sambhaley 
Pag Pag Thoo Hi Sambhaley Ese Ho 
Pag Pag Thoo Hi Sambhaley 
Bhava Sagar Mey Jeevan Naiyya Dol 
Rahi Hai O Rakha Vaiyya 
Dol Rahi Hai O Rakha Vaiyya 
Ese Par Thoo Hi Utharey Prabhu Ese 
Pag Pag Thoo Hi Sambhaley","O Lord ! I have surrendered the boat of my life to Thee. Kindly help
me to cross the ocean of life and death as my boat is becoming 
unsteady and shaky. Please take care of every step it sails.",,,,
Rama,"Mohana Raghu Rama 
Athi Sundara Shree Rama 
Mohana Raghu Rama 
Maruthi Sevitha Rama 
Rama Rama Jaya Ram (2) 
Rama Rama Sai Ram","O Rama of the Raghu Clan, enchanter of the mind, How very
Beautiful is our revered Lord Rama, served by Hanuman. Glory to Rama, Sai Baba who is Rama.",,,,
